artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
Gary Clark Jr.,Blak and Blu,7KumlmusIbdAMvbiZ6dG3t,25,2012,blues,0.713,0.668,6,-4.816,1,0.0447,0.00724,0.0158,0.0898,0.639,97.986,246453,4,1
Doyle Bramhall,She's Gone,3iaLgnqDIvdwJUkMtkW3e9,29,2012,blues,0.621,0.7,2,-8.5,1,0.0285,0.0713,0.000617,0.237,0.773,109.174,277067,4,1
Earl Hooker,Blue Guitar,5nrFJNFoatpDYUQoSbf6jr,26,2012,blues,0.272,0.459,4,-9.374,1,0.0357,0.979,0.826,0.134,0.467,80.232,164485,4,3
Grace Potter & The Nocturnals,Timekeeper,7dAfctoJFvGmk9fLt39GEK,26,2012,blues,0.591,0.641,2,-6.278,0,0.029,0.312,0.00281,0.126,0.373,99.961,279640,3,1
The Spits,My Mess,5R9FxV9Uh0zrgYTnI8OwrQ,30,2012,blues,0.333,0.988,7,-2.743,1,0.094,0.0391,0.617,0.173,0.189,104.119,95720,4,3
Snowy White,Bird of Paradise,0vzAxZhHUa44gpqS9xXzWw,45,2012,blues,0.455,0.448,1,-12.393,0,0.0323,0.34,0.113,0.408,0.38,142.682,320820,4,2
Muddy Waters,Baby Please Don't Go - Live,0qjCCEKR7Ct3hshyCES99R,35,2012,blues,0.357,0.876,4,-6.596,0,0.11,0.108,0.00355,0.949,0.617,155.178,660933,4,2
Warren Haynes,Fire In The Kitchen,2OXVvNEILOCFxEHEElOHTb,25,2012,blues,0.228,0.887,11,-6.21,0,0.0784,0.015,0.174,0.35,0.504,184.48,426200,4,2
Gary Clark Jr.,Please Come Home,5kZryYy6brZyySavzuli6a,24,2012,blues,0.232,0.707,5,-3.813,1,0.0296,0.0251,0.104,0.542,0.379,91.38,256667,3,2
The Clovers,Wrapped Up In a Dream,1GRhqCrJwBUtpgE787Lp4W,29,2012,blues,0.638,0.409,11,-9.499,1,0.0358,0.89,7.17e-06,0.141,0.762,116.947,122627,4,1
LaMorris Williams,Impala (Remix) (feat. Sir Charles Jones),0YzKLHG5VRROmzXV7nrVjj,24,2012,blues,0.702,0.507,8,-6.539,1,0.045,0.721,3.02e-06,0.232,0.764,139.872,164651,4,1
Jaye Hammer,I Thought It Was Jody - But It Was Judy,0zhzgll5vOuU6CwDOrlhES,24,2012,blues,0.783,0.599,0,-6.727,1,0.0542,0.104,0.0,0.0998,0.77,80.002,288933,4,1
Abner Jay,I'm So Depressed,7sKzFwxLeFMODGz3mESiOr,28,2012,blues,0.444,0.349,7,-12.03,1,0.0425,0.892,0.0,0.104,0.627,188.356,174573,3,2
Beth Hart,Bang Bang Boom Boom,0Q04EhZY3dbsou8KhlX0jL,38,2012,blues,0.701,0.714,0,-8.874,1,0.0285,0.056,0.00436,0.103,0.814,104.059,217987,4,1
Beth Hart,With You Everyday,0CgvCC1W6TOYTytm7oTp1D,38,2012,blues,0.609,0.218,0,-11.565,1,0.0301,0.514,0.00026,0.204,0.252,133.09,184253,3,2
All Them Witches,The Urn,5DURZTFDFu8bQMU0Ik2om8,30,2012,blues,0.382,0.826,7,-5.569,1,0.0497,2.07e-05,0.571,0.12,0.52,119.817,217500,4,3
All Them Witches,Easy,6Otfykjo9ZjRvUzbjwPEUk,30,2012,blues,0.457,0.546,2,-7.249,1,0.0273,0.288,0.329,0.108,0.0839,130.886,250840,4,2
Anthony Gomes,Love Sweet Love,1N47m6es1ruoERTpLByl8V,32,2012,blues,0.614,0.769,1,-2.818,0,0.0258,0.347,0.0,0.176,0.834,110.985,209907,4,1
Bonnie Raitt,Not Cause I Wanted To,2eddW5VE76XGnS9iOkaGv3,30,2012,blues,0.579,0.141,11,-13.406,1,0.0335,0.953,6.37e-05,0.113,0.19,127.855,212107,4,2
The Heavy Eyes,Levantado,5TJCXFm2oBmRyIJklBDt26,31,2012,blues,0.282,0.963,7,-3.894,1,0.0576,1.79e-05,0.107,0.607,0.392,108.785,216123,4,2
Fats Domino,I Want to Walk You Home,4XnSCEkdPr1426PJoLXvTZ,23,2012,blues,0.632,0.518,1,-8.801,1,0.0314,0.73,0.0,0.167,0.859,89.92,141662,4,1
"Crosby, Stills & Nash",Lay Me Down,1Wc9SPVTYv4CZ3HC5OpUNg,29,2012,blues,0.442,0.227,10,-18.103,0,0.0693,0.741,4.57e-06,0.0892,0.245,89.646,308707,4,2
Alabama Shakes,On Your Way,4xpdUEHDDNVJB2qRplV6Sj,25,2012,blues,0.248,0.713,4,-5.193,1,0.045,0.111,0.000414,0.11,0.397,149.113,185147,4,2
The Blues Band,Maggie's Farm - Remastered,2TsY408zarh6FNtc7YsMGf,37,2012,blues,0.668,0.796,2,-7.536,1,0.0773,0.352,9.09e-06,0.278,0.823,132.258,197438,4,1
Once Mekel,Kucinta Kau Apa Adanya,03OwtkeHmoMT8JY3kv8WhF,62,2012,blues,0.533,0.444,2,-7.794,1,0.0238,0.522,0.00019,0.129,0.319,76.977,265280,3,1
Bigg Robb,Lookin for a Country Girl,6XCQy1sxZmE74qapuWuwA8,23,2012,blues,0.817,0.466,9,-4.754,1,0.0397,0.0911,0.0,0.0773,0.518,86.976,300813,4,1
John The Conqueror,Say What You Want,0nr31GGMPrbk8z0yjFVKgT,30,2012,blues,0.504,0.724,4,-6.629,1,0.0476,0.347,1.19e-05,0.298,0.889,126.014,144627,4,1
Alex Chilton,Jumpin' Jack Flash,7z4SmxVFUoMUJ9RjXjXsFA,27,2012,blues,0.526,0.97,2,-5.57,1,0.0398,0.000225,6.95e-05,0.0706,0.584,122.091,247893,4,1
The Bones of J.R. Jones,Shine On Me,52drzpLyvqk8ysQDhsoXL8,30,2012,blues,0.609,0.703,4,-6.372,0,0.0959,0.533,2.35e-05,0.12,0.933,76.967,190315,4,1
Muddy Waters,Champagne And Reefer - Live,1Q08gqD5IEckc6bjBH6ikG,27,2012,blues,0.395,0.647,9,-7.352,1,0.0549,0.427,0.0003,0.842,0.542,172.317,353293,3,2
Ballaké Sissoko,Kalanso,2MyDs6s5ChSX3n9nYIUND2,32,2012,blues,0.332,0.112,9,-17.317,0,0.0371,0.986,0.857,0.118,0.467,91.801,197613,4,3
Janis Joplin,Me And Bobby McGee - Mono Single,0xy8GtLiBUovHhf09mlnsf,29,2012,blues,0.477,0.432,2,-11.421,1,0.0582,0.244,0.00788,0.238,0.5,93.359,249307,4,1
Kim Fowley,The Trip,0z1IquwlPxxsQMaD7WIvCo,34,2012,blues,0.517,0.77,3,-5.214,0,0.0664,0.349,0.0,0.321,0.835,122.138,117993,4,1
Marcia Ball,It Hurts to Be in Love,68vL9ypmQ7pq9dpBPj9wFB,31,2012,blues,0.623,0.724,1,-5.774,1,0.0283,0.531,0.0,0.158,0.928,106.709,199067,4,1
The Exciters,Do Wah Diddy,3XYBPq4BVWwRMc0vsmDMxg,30,2012,blues,0.67,0.56,0,-11.366,1,0.0336,0.768,3.94e-06,0.14,0.973,132.601,148800,4,1
Wendell B,It Was Good,2CeG5Fof012035F0u2SsKt,22,2012,blues,0.532,0.59,8,-7.592,0,0.288,0.252,0.00189,0.075,0.523,139.307,309108,4,0
LaMorris Williams,On the Way Home,0ps9kM84jIZFNehzXhtyWk,22,2012,blues,0.766,0.473,11,-8.612,1,0.033,0.703,1.37e-05,0.221,0.758,127.969,225856,4,1
ZZ Top,Consumption,2WtcpnIJRKuzrOA9BRzaEt,32,2012,blues,0.387,0.892,0,-1.9,0,0.0507,0.0382,0.000223,0.177,0.401,119.857,227560,4,2
Grace Potter & The Nocturnals,Parachute Heart,4hEQKFeVrxQ7ErNng3BYf5,23,2012,blues,0.595,0.847,2,-4.82,1,0.0284,0.031,0.000358,0.146,0.77,121.021,248533,4,1
Dr. John,Revolution,4TGXJ20QXg31PuRIn66XG7,28,2012,blues,0.508,0.851,8,-5.335,1,0.0941,0.38,0.127,0.242,0.518,124.963,205840,4,2
Chick Webb,Midnight In A Madhouse,4DywElNpE6NUpAAztHMG0c,27,2012,blues,0.434,0.478,7,-10.48,0,0.0623,0.969,0.924,0.0707,0.724,200.875,157322,4,3
Ted Nugent,Great White Buffalo,3quswWyXBq3PM7WlKF8BvN,25,2012,blues,0.484,0.935,9,-5.352,1,0.0796,0.000214,0.157,0.0698,0.33,159.808,490880,4,2
LJ Echols,Good Motor,0sBbp9KYTPg2g2JDVzNXNp,22,2012,blues,0.945,0.816,9,-6.216,0,0.0448,0.0897,0.0,0.0557,0.972,110.004,233379,4,1
Doyle Bramhall,The Hunter,65oraWPifa5t0OUNRkCikT,27,2012,blues,0.614,0.667,4,-8.603,0,0.0309,0.0132,0.000301,0.13,0.51,122.42,289240,4,1
"Crosby, Stills & Nash",Military Madness,1oy9UhxcJh8x884jYBykYP,27,2012,blues,0.347,0.851,9,-6.667,1,0.325,0.426,4.22e-06,0.394,0.363,125.12,256773,4,0
Dr. John,Locked Down,1cyj1XJvHRWAYM2NfNFeim,26,2012,blues,0.555,0.836,11,-6.266,0,0.0663,0.395,0.0208,0.128,0.523,109.135,299253,4,1
Joe Bonamassa,I Got All You Need,6OX01r0SwFsy7KIwh7euHj,27,2012,blues,0.591,0.731,11,-4.081,1,0.0296,0.0113,0.00328,0.298,0.529,125.291,183493,4,1
Tom Principato,In the Middle of the Night,6JQ2ea1sN8sguE1XWvYQlD,32,2012,blues,0.552,0.682,5,-8.322,1,0.0386,0.448,7.89e-06,0.0939,0.944,151.113,280480,4,1
LaMorris Williams,Hold You Now,7zM8EhOzWhZyQaWThcaJYf,22,2012,blues,0.712,0.595,9,-5.767,0,0.114,0.59,0.0,0.288,0.731,141.946,227998,4,1
The Exciters,He's Got The Power,2sHgLaPuoPL6oTuptJNBQL,29,2012,blues,0.71,0.728,7,-9.907,0,0.0624,0.71,0.0,0.748,0.826,114.712,146293,4,1
Snooky Pryor,Bottle It Up and Go,5eHeHvy9wdvATbd7Wj4R8T,32,2012,blues,0.659,0.549,8,-11.633,1,0.0358,0.584,0.0018,0.12,0.917,130.792,182933,4,1
"Crosby, Stills & Nash",Helplessly Hoping,5UpZFUdCXiBaahd0hvNpPn,27,2012,blues,0.349,0.4,7,-18.533,1,0.298,0.836,2.96e-06,0.366,0.461,74.615,302907,4,0
Woody Guthrie,Do Re Mi,5veI90qoPU65gDCv8y8mGx,26,2012,blues,0.582,0.236,2,-17.115,1,0.0589,0.959,0.742,0.121,0.831,125.621,216880,4,3
The Earls,It's You,1GpBXrcRDhrFyO1U8vFBJ7,25,2012,blues,0.459,0.37,7,-8.717,1,0.0297,0.452,0.0,0.0839,0.638,71.854,125387,4,1
Abner Jay,My Baby's Coming Back to Me,4fhOpEkgJSPehhJgUdcvcp,25,2012,blues,0.51,0.536,0,-14.516,0,0.0379,0.726,0.0,0.0731,0.586,113.589,138613,4,1
Karen Wolfe,You Ain't No Player,5t3CQoVG447wUkRf9qfbOu,21,2012,blues,0.786,0.382,0,-11.619,1,0.0342,0.233,0.0,0.0569,0.812,83.99,280387,4,1
All Them Witches,Guns,6TusJoMuyFkdc1dP7a9uXt,28,2012,blues,0.312,0.836,9,-6.75,0,0.0405,0.0165,0.902,0.08,0.418,75.787,265625,4,3
"Crosby, Stills & Nash",Love The One You're With,0Q40x3qHTXoEpbA1pZbTdz,26,2012,blues,0.401,0.794,9,-7.911,1,0.224,0.571,2.76e-05,0.261,0.611,95.889,434120,4,0
Robin Loxley,Sun Goze Down,1iOxOHrhUH4ya2mKWhJTii,32,2012,blues,0.628,0.856,9,-6.32,0,0.0613,0.35,0.0,0.0783,0.587,113.124,152149,4,1
Gary Clark Jr.,Breakdown,6VHMTSmhBWxKBlMaE5IYmW,22,2012,blues,0.556,0.923,0,-3.197,1,0.0559,7.5e-05,0.0,0.0419,0.722,124.021,251293,4,1
Tab Benoit,Bayou Boogie,64zYcGER41TkIT2NmBbnLQ,22,2012,blues,0.366,0.93,6,-7.843,0,0.0962,0.0207,0.476,0.61,0.638,124.57,599520,4,3
Wendell B,Work,2bJrJm7bIh2DL1O3Y3WjAe,21,2012,blues,0.334,0.847,10,-4.522,1,0.386,0.293,0.0,0.306,0.534,204.12,300148,3,0
"Goodnight, Texas",Car Parts and Linens,5fx2weXP497iQEwXaK9DPR,23,2012,blues,0.617,0.196,10,-14.09,1,0.0362,0.818,1.81e-06,0.117,0.279,108.418,254373,4,1
Once Mekel,Dealova,4Eybcl06frChLYoXm0sxJi,58,2012,blues,0.389,0.467,5,-6.207,0,0.0273,0.372,1.05e-06,0.179,0.29,139.878,264853,3,2
Grace Potter & The Nocturnals,Turntable,2IlnBPuDqMh87WnsnIkUpL,22,2012,blues,0.579,0.769,7,-7.421,1,0.0406,0.000395,0.0112,0.176,0.662,140.054,241333,4,1
Lincoln Durham,Drifting Wood,0vDGGKq2KVIoQgpT9EXYLK,24,2012,blues,0.672,0.621,7,-8.665,1,0.0511,0.413,1.66e-06,0.112,0.776,87.021,263920,4,1
All Them Witches,Bloodhounds,3NcJLTtUsQbmkzOAZDcrRL,27,2012,blues,0.266,0.873,6,-5.573,1,0.125,0.00322,0.462,0.189,0.476,173.594,210756,4,3
Vick Allen,My Baby's Phone,4BW3pwPxvGiuK0u0TchqAb,21,2012,blues,0.668,0.462,9,-7.665,0,0.038,0.505,0.0,0.141,0.415,119.989,300067,4,1
Tom Principato,Bo Bo's Groove,7utSgiq5fhOym0b5oFws5V,27,2012,blues,0.663,0.828,7,-8.043,1,0.0337,0.0883,0.802,0.06,0.928,127.986,349600,4,3
Robin Trower,Farther on up the Road - 2012 Remaster,0Vr4xk4VSjnqsTPIUDRKD0,24,2012,blues,0.48,0.918,1,-6.584,1,0.171,0.0378,0.000392,0.24,0.766,115.498,155227,4,0
Gary Clark Jr.,Glitter Ain't Gold (Jumpin' for Nothin'),4YDGmc8R9FT7xyk4a4y5OB,22,2012,blues,0.24,0.967,9,-2.008,0,0.113,0.0022,0.00146,0.146,0.19,174.539,258027,4,2
Tab Benoit,Shelter Me,5Zr4wl7lkuPQZoyF0S1vbd,20,2012,blues,0.509,0.538,2,-9.2,1,0.0483,0.23,6.74e-06,0.119,0.701,185.939,307240,4,2
Roy Buchanan,Roy's Bluz - Live,49hzIEkiLTSt3OPbcjnhOv,26,2012,blues,0.243,0.767,9,-9.284,1,0.16,0.431,0.718,0.991,0.777,189.997,478267,3,3
The Sheepdogs,"How Late, How Long",7HKWrNA09Tm1VdngKC1JEi,32,2012,blues,0.524,0.923,2,-4.012,1,0.104,0.0848,0.000558,0.027,0.487,100.646,188893,4,1
Tab Benoit,Whiskey Store,2jIDj9FG2bSlGPzhuCcvir,20,2012,blues,0.523,0.614,7,-5.261,0,0.0292,0.581,0.0113,0.112,0.56,70.424,210800,4,1
Joe Bonamassa,Midnight Blues,42eYrx1d5RFbEULbwZo7w2,20,2012,blues,0.214,0.475,0,-6.623,0,0.0387,0.361,0.111,0.849,0.383,74.127,469760,4,2
Blues Saraceno,Pumpin' Irony,4UHOBluaWlR1kz4CszvAK2,29,2012,blues,0.598,0.816,2,-6.812,0,0.0799,9.3e-05,0.839,0.15,0.777,134.057,153472,4,3
The Touré-Raichel Collective,Bamba,67MEIMsRnjlgbDtKXtVSjv,30,2012,blues,0.303,0.622,3,-11.666,1,0.0333,0.169,0.838,0.0777,0.859,174.647,359773,4,3
Bigg Robb,Hit It from the Back (feat. L.j. Echols),4tYmiX4IKoigjbCw19f0qO,20,2012,blues,0.843,0.783,5,-5.172,0,0.0561,0.0804,5.91e-05,0.0825,0.955,111.009,211760,4,1
Ruthie Foster,Lord Remember Me,1NELifKcBpsVykd0fmvoiI,25,2012,blues,0.364,0.336,9,-10.798,0,0.0267,0.877,4.11e-06,0.271,0.322,65.926,191160,4,2
Ty Segall,Thank God For Sinners,790hyFyKPRYjkPeyzcJpJf,27,2012,blues,0.0659,0.793,7,-5.334,1,0.0575,4.21e-05,9.93e-06,0.195,0.434,186.714,169720,4,2
Floyd Taylor,I'm 'Bout It 'Bout It,0S9VDV4YsIFoANZ3upXNCp,20,2012,blues,0.931,0.666,8,-4.006,1,0.0798,0.339,0.0,0.0405,0.743,112.961,238773,4,1
"Crosby, Stills & Nash",Suite: Judy Blue Eyes,4PL0Pnn5pAVp2iFeQ8Ye3r,24,2012,blues,0.394,0.338,7,-9.626,1,0.0351,0.555,0.0,0.695,0.176,150.649,560160,4,2
Irma Thomas,May Ev’ry Day Be Christmas,4DpgCP5G7pI13b6VUxUTjK,20,2012,blues,0.782,0.372,10,-8.456,0,0.0597,0.558,0.00268,0.134,0.597,120.736,152800,4,1
Tedeschi Trucks Band,Bound For Glory - Live,3Kyw99VVJ23SWxNtPbr19X,21,2012,blues,0.353,0.536,7,-11.157,1,0.0687,0.197,0.13,0.934,0.474,84.941,773440,4,2
Simon McBride,Don't Be a Fool,4TSxZeL4YBsSL82n21TajD,31,2012,blues,0.604,0.878,6,-5.294,1,0.0396,0.112,0.0282,0.146,0.705,118.001,227933,4,1
Band Of Skulls,Navigate,5vLeAARRscgYX8ZIa1XI6x,19,2012,blues,0.468,0.284,9,-14.63,0,0.0292,0.728,3.51e-06,0.126,0.0498,117.358,339947,4,2
Joe Bonamassa,Too Much Ain't Enough Love,6EQt9EGXai9QMIZ0J03Hv1,28,2012,blues,0.483,0.868,5,-1.64,0,0.0324,0.0207,0.0387,0.207,0.62,98.028,335253,4,1
The Heavy,What Makes A Good Man? - Radio Edit,3bgqpFJigWjEnIA9KJrk33,32,2012,blues,0.433,0.919,9,-2.558,0,0.0824,0.00153,9.59e-06,0.683,0.408,186.232,201070,4,2
Rosco Gordon,Bop With Me Baby,11RM5sMsQ5UZEtLIJa3m2w,28,2012,blues,0.577,0.595,10,-8.831,0,0.0384,0.934,0.00176,0.122,0.882,131.945,156089,4,1
Lomax!,Swing It,0wVFxQldaxY1SAvUplUoiw,20,2012,blues,0.746,0.598,5,-5.144,1,0.0289,0.0872,0.0,0.127,0.866,104.953,242599,4,1
Joe Walsh,Funk 50,00cn3uXr39KiQHji1nlDO2,24,2012,blues,0.723,0.972,4,-3.762,1,0.148,0.0798,0.453,0.115,0.779,96.922,117307,4,1
Dani Wilde,Falling,30h268bCKmGWxFleXGYATy,32,2012,blues,0.441,0.503,8,-5.706,1,0.0325,0.481,2.15e-06,0.085,0.385,134.134,303600,3,2
Robin Trower,Somebody Calling - 2012 Remaster,0vTsOvR2ziVAgBMjy57Co8,22,2012,blues,0.601,0.575,8,-8.787,0,0.0301,0.0172,0.0278,0.153,0.869,92.359,298467,4,1
The Blues Band,Find Yourself Another Fool - Remastered,5CH51fbCNKlPdFOJs1F7g2,31,2012,blues,0.643,0.913,11,-6.229,1,0.0659,0.15,0.00194,0.182,0.846,129.752,155914,4,1
Cage The Elephant,The Lonesome Death Of Hattie Carroll,2lnrxXWkV6JHJjSIUtLLeL,20,2012,blues,0.384,0.393,2,-12.415,1,0.0933,0.68,0.0449,0.124,0.22,152.572,299733,3,2
Wendell B,I Just Wonna Love You,6fovftrkBWkgsjCFh7b7V5,19,2012,blues,0.78,0.407,5,-5.281,0,0.135,0.162,0.0,0.0608,0.797,73.02,288471,4,1
Jaye Hammer,Mississippi Slide,4cO4iP4UIdDItllftwY76X,19,2012,blues,0.888,0.544,2,-7.066,1,0.0308,0.258,0.000284,0.0608,0.932,93.027,280813,4,1
Beth Hart,Baddest Blues,4eHCpo7FOuYDPJNXBmJAjE,32,2012,blues,0.535,0.354,0,-10.13,0,0.0276,0.0724,0.00517,0.0988,0.189,83.033,288733,3,2
Joe Bonamassa,I'll Take Care of You,6TWR6A9eD79KCTkksJWLpj,20,2012,blues,0.222,0.649,10,-5.435,0,0.0525,0.0415,0.129,0.977,0.478,173.129,341467,3,2
Earl Hooker,The Hucklebuck,3Ma5W48ynycNlKFgWt3k3j,28,2012,blues,0.6,0.755,7,-7.213,1,0.034,0.331,0.836,0.147,0.922,102.766,188673,4,3
The Animals,Sky Pilot,0Ryb39LwyNSYsjwlCiHvZH,27,2012,blues,0.369,0.585,10,-10.087,1,0.0529,0.0537,0.00257,0.0693,0.411,110.703,449093,4,2
Lomax!,Second Hand Man,2LOa6BSbTBFo6qtdGGFarM,19,2012,blues,0.67,0.493,2,-6.206,1,0.0425,0.188,0.0,0.0381,0.736,72.983,323161,3,1
Lomax!,Put It All Up Yhere,1fe2FyiZDN3RvbIKqnMEk9,19,2012,blues,0.894,0.568,6,-7.17,1,0.032,0.0956,3.77e-06,0.0502,0.966,104.019,234109,4,1
Ty Segall,You're The Doctor,4fQq8MR4vPAKIvLmUfz7cA,26,2012,blues,0.179,0.815,6,-4.416,0,0.0499,4.83e-05,0.000137,0.178,0.594,181.17,121053,4,2
Tedeschi Trucks Band,Learn How to Love - Live,79LWCJzqodhSHJuzEfIbrW,21,2012,blues,0.471,0.618,7,-9.372,1,0.0703,0.507,0.153,0.978,0.489,75.082,567013,4,1
Bonnie Raitt,Take My Love With You,4evHHhpBG575sRcUGgtnyu,24,2012,blues,0.584,0.467,0,-10.019,0,0.0365,0.816,2.14e-05,0.121,0.826,188.03,261413,4,1
Black Pistol Fire,Drop the Needle,1KG1mgAkuB3ZpAY112C3tZ,25,2012,blues,0.434,0.679,11,-7.04,0,0.0551,0.0642,5.15e-05,0.304,0.632,97.183,121693,4,1
Oli Brown,I Love You More You'll Ever Know,6HA9QpH9xzSXH6qw1FtbzD,34,2012,blues,0.47,0.213,0,-9.426,0,0.0461,0.597,0.000949,0.117,0.159,91.091,425893,3,2
ZZ Top,Flyin' High,7vqII0lkPmqpRWkZdGrPrQ,30,2012,blues,0.632,0.972,6,-1.345,1,0.124,0.0405,3.16e-06,0.592,0.31,117.822,257773,4,2
Tom Principato,Too Damn Funky,06k8XsRUgNDlSCvZkW4OJk,24,2012,blues,0.621,0.863,7,-9.16,1,0.0433,0.0857,0.615,0.324,0.757,102.4,326680,4,3
Julian Sas,Life On The Line,3LP9ze2cbPqicJewU3wWJR,26,2012,blues,0.594,0.768,9,-2.939,0,0.0367,0.0858,0.0777,0.0915,0.517,113.025,301427,3,1
Freddie King,Have You Ever Loved a Woman - Live,4G1Y8bG1oveKRy3ihiA1aY,24,2012,blues,0.431,0.472,2,-9.454,1,0.0746,0.961,0.469,0.0699,0.381,73.839,767293,3,3
Cage The Elephant,Psycho Killer - Live From The Vic In Chicago,2moBE9RxEHAspWrylJHy1o,23,2012,blues,0.218,0.977,9,-2.809,0,0.119,0.00932,0.321,0.964,0.0765,139.215,307347,4,2
Ty Segall,Would You Be My Love,6S2aDgzVz6LhAF5lHkVtxo,25,2012,blues,0.243,0.638,11,-5.277,0,0.0373,1.48e-05,0.000179,0.109,0.516,134.62,135600,4,2
The Penguins,Earth Angel,2Wa4sD5foIE7xnPFuUdQaJ,19,2012,blues,0.514,0.165,8,-13.88,1,0.0328,0.94,0.0,0.11,0.475,73.258,179493,4,1
Tab Benoit,These Arms of Mine,18lkGiURliMJVUkJwqUWhA,17,2012,blues,0.478,0.333,9,-8.672,1,0.0447,0.734,0.00121,0.112,0.35,168.97,257573,3,2
All Them Witches,Family Song for the Leaving,1yqY69NQtv4KiR2p8rcLR2,24,2012,blues,0.414,0.309,2,-15.196,1,0.0279,0.408,0.0111,0.138,0.0987,80.364,225414,4,2
Charles Wilson,Party Tonight,443hizxpM9pMyav6dETbrH,18,2012,blues,0.885,0.715,0,-4.929,1,0.0362,0.0788,0.0,0.281,0.935,99.836,227120,4,1
Amadou & Mariam,Wily Kataso (feat. TV On The Radio),1iqrUnkFVRtGHnIvn98vAj,26,2012,blues,0.669,0.756,0,-5.936,0,0.044,0.0964,4.39e-06,0.109,0.876,93.998,263974,4,1
Woody Guthrie,Talking Dust Bowl,0eZoEIFWMNTt3BVejJdUH7,23,2012,blues,0.637,0.218,7,-14.839,1,0.0519,0.864,0.0,0.0987,0.775,91.017,114240,4,1
Graveyard,Hard Times Lovin',6zC2zrkO2LLAk7U74hRS2h,30,2012,blues,0.349,0.366,9,-8.462,0,0.0322,0.4,0.259,0.114,0.301,170.534,267253,3,2
Anthony Gomes,Back to the Start,4nCpjOuYVX1KM3EyobSsjO,23,2012,blues,0.582,0.867,1,-3.73,1,0.03,0.138,0.00669,0.143,0.802,111.933,214293,4,1
Thurston Harris,Little Bitty Pretty One,4PYl2UbrnpS4kmxBNROtrz,23,2012,blues,0.761,0.425,8,-12.941,1,0.211,0.499,2.02e-06,0.0596,0.879,88.275,141733,4,0
Graveyard,Slow Motion Countdown,10nMjaw6GFqwQ8D2mDbr16,31,2012,blues,0.325,0.518,0,-6.832,0,0.032,0.106,0.00478,0.171,0.2,123.176,335213,4,2
Grinderman,Hyper Worm Tamer - Unkle Remix,0iLIZJXsfyhyC2VeIqqNXQ,19,2012,blues,0.452,0.958,4,-3.665,1,0.0601,0.0299,0.216,0.0873,0.471,168.075,357267,4,2
Albert King,I'll Play The Blues For You (Pts 1 & 2),7kNSk6zNnnktkezDViTfYH,21,2012,blues,0.671,0.454,7,-12.265,0,0.0308,0.0457,0.0207,0.128,0.57,96.445,439880,4,1
Robert Cray,I'm Done Cryin',3SpQGHLgIGWN1zUerJDfgx,27,2012,blues,0.671,0.549,0,-5.325,0,0.0293,0.121,0.00687,0.159,0.264,99.946,534893,4,1
Philip Sayce,Morning Star,3yoEFAhf4umoN9tv2eYQzW,24,2012,blues,0.274,0.906,8,-4.042,1,0.0631,0.000929,0.000578,0.0949,0.577,79.244,306387,4,2
Joe Bonamassa,Dislocated Boy,7c2MjKDGOaonbWCh9aXHSJ,24,2012,blues,0.504,0.812,4,-4.204,0,0.0613,0.43,0.0149,0.11,0.368,75.938,398533,4,1
Joe Louis Walker,I Won't Do That,1QR3XORkPHxWi2IEfgcIhu,26,2012,blues,0.283,0.835,9,-2.502,0,0.0935,0.238,0.00101,0.0916,0.522,181.489,301253,3,2
Lil Ed & The Blues Imperials,If You Were Mine,0JeaqNOagZe86YIpmZx8ad,27,2012,blues,0.473,0.814,2,-4.779,1,0.0453,0.00303,0.0136,0.11,0.833,135.325,164480,4,1
Bonnie Raitt,Used To Rule The World,0Aqm3LUGqIF2gSoZMFapvp,23,2012,blues,0.685,0.754,11,-5.95,0,0.0333,0.122,0.00344,0.148,0.793,103.406,253493,4,1
Rival Sons,Wild Animal,1OMZaby9BuGM8VbOA7cJve,29,2012,blues,0.467,0.955,10,-5.338,0,0.113,0.0173,1.14e-05,0.399,0.346,132.544,207200,4,2
Tedeschi Trucks Band,Rollin' and Tumblin' - Live,1xrgV5SXdt7pYGCKBGxDEl,20,2012,blues,0.393,0.671,9,-10.103,1,0.0563,0.694,0.102,0.726,0.899,201.71,281547,4,2
The Earls,Life Is but a Dream,1I7VNDX0jOSdQftHd7uxpV,22,2012,blues,0.504,0.551,2,-9.757,1,0.0387,0.853,0.0,0.123,0.66,106.559,107658,4,1
John The Conqueror,Passing Time,5y9fWgZjbHQDT2szK3slnp,23,2012,blues,0.565,0.39,4,-12.207,1,0.0308,0.88,0.867,0.097,0.431,81.958,99453,4,3
Philip Sayce,Save Me from Myself,5DzLkPtrpbw78K320tWtVs,26,2012,blues,0.212,0.813,6,-4.327,1,0.0378,0.000353,0.00109,0.104,0.603,170.481,240440,4,2
Joe Walsh,Wrecking Ball,0ZtSXim3ZVxAHv6xQcwjG0,24,2012,blues,0.549,0.834,9,-3.928,1,0.0419,0.34,0.00152,0.275,0.541,117.933,225533,4,1
Fats Domino,I'm Ready,6uuSOQv9jiBHeP3g1itUou,17,2012,blues,0.523,0.864,0,-6.984,1,0.0455,0.681,0.000528,0.307,0.975,171.787,124918,4,1
Juzzie Smith,One-Man Band (Live),1dNvXEkPL3nwloSrpkI3hU,31,2012,blues,0.473,0.611,0,-9.495,1,0.0552,0.225,0.000104,0.705,0.308,131.074,341493,4,2
